name,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,offset,shape_x,shape_y,pix_res
ch2_tmc_ncn_20191219T1646107526_g_grd_d18,1.42229057,272.550989,1.41195066,273.108957,31.1516233,273.740282,31.1637474,273.101914
ch2_tmc_ncn_20191219T2239092459_g_grd_d18,1.48303294,269.308103,1.47274699,269.865915,31.176738,270.493304,31.1887825,269.853206
ch2_tmc_ncn_20191220T0234303409_g_grd_d18,1.69764357,267.157514,1.68741254,267.70916,31.4639413,268.335096,31.4760505,267.699051
ch2_tmc_ncn_20191220T0827299779_g_grd_gds,1.88210634,263.970409,1.87699061,264.499761,7.35099519,264.598494,7.3639334,264.068719
ch2_tmc_ncn_20191220T1420261855_g_grd_d18,1.89850865,260.675991,1.88796912,261.214271,31.6288636,261.867844,31.64073,261.242048
ch2_tmc_ncn_20191221T0008018637_g_grd_d18,-0.134246537,255.276717,-0.143740803,255.805932,30.046724,256.403805,30.05767,255.796489
ch2_tmc_ncn_20191221T0601071304_g_grd_g26,0.295254067,252.082003,0.290895368,252.594405,9.99080632,252.751355,9.9952392,252.236053
ch2_tmc_ncn_20191221T1747006689_g_grd_d18,0.312318306,245.627929,0.304534288,246.1367,30.0830071,246.647473,30.0915434,246.074168
ch2_tmc_ncn_20191221T2339472791_g_grd_d18,-0.171632258,242.438041,-0.179529285,242.93944,30.009685,243.422044,30.0184309,242.861779
ch2_tmc_ncn_20191222T0532525475_g_grd_gds,0.336659235,239.277359,0.326781702,239.773677,30.055031,240.261686,30.0660466,239.707389
ch2_tmc_ncn_20191222T1718431309_g_grd_cnb,0.410285471,232.963462,0.40882328,233.461156,8.73071512,233.554322,8.73141815,233.058056
ch2_tmc_ncn_20191222T2311373107_g_grd_d18,0.416242484,229.763313,0.410098289,230.248488,30.1325149,230.660553,30.1395352,230.109905
ch2_tmc_ncn_20191223T0504341152_g_grd_d18,0.497488985,226.579584,0.491039213,227.077866,30.1416812,227.456532,30.1490345,226.886714
ch2_tmc_ncn_20191223T1057314387_g_grd_g26,0.612779815,223.396619,0.607278435,223.885774,30.2289436,224.211388,30.2351141,223.650972
ch2_tmc_ncn_20191223T2243189791_g_grd_d18,0.547652516,217.014997,0.544029144,217.506382,30.2304401,217.713748,30.2345576,217.156412
ch2_tmc_ncn_20191224T0436128888_g_grd_d18,0.605024669,213.813688,0.602232733,214.297504,30.2871678,214.453073,30.290281,213.904429
ch2_tmc_ncn_20191224T1029534900_g_grd_m65,3.1299389,210.640742,3.12647886,211.132983,30.4038522,211.234328,30.4090658,210.672982
ch2_tmc_ncn_20191224T2214442950_g_grd_d18,0.635356165,204.154925,0.63879956,204.654697,30.4199545,204.686509,30.4172005,204.111305
ch2_tmc_ncn_20191225T0407322824_g_grd_d18,0.697700036,200.934303,0.701541716,201.442062,30.4220078,201.425038,30.419621,200.834552
ch2_tmc_ncn_20191225T1000201737_g_grd_gds,0.720687262,197.660894,0.721022958,198.146198,5.90438381,198.134314,5.90404915,197.647387
ch2_tmc_ncn_20191226T0338483816_g_grd_d18,0.938581455,187.96052,0.935416434,188.484236,30.62274,188.513745,30.6266831,187.891153
ch2_tmc_ncn_20191226T0931403907_g_grd_g26,0.965775875,184.703141,0.960923378,185.222419,30.6937728,185.283635,30.6991819,184.664677
ch2_tmc_ncn_20191227T1456035586_g_grd_gds,1.26607278,168.203038,1.26563938,168.738993,30.9440755,168.837247,30.9441945,168.184773
ch2_tmc_ncn_20191228T0043573692_g_grd_d18,0.860290315,162.738266,0.85740392,163.27231,31.0735979,163.354926,31.0764892,162.695845
ch2_tmc_ncn_20191228T1229457840_g_grd_mad,1.51935476,156.22987,1.5163663,156.783102,7.64977411,156.791389,7.65199105,156.227337
ch2_tmc_ncn_20191228T1822356184_g_grd_gds,1.6126254,153.07503,1.58924791,153.638203,31.2698234,153.68006,31.2994353,152.977479
ch2_tmc_ncn_20191229T0015253876_g_grd_d18,1.62118224,149.735926,1.63368769,150.292235,31.4477516,150.34979,31.4260276,149.652882
